0
0.0386
0.0396
0.0406
0.0416
0.0427
0.0438
0.0449
0.046
0.0472
0.0483
0.0496
0.0508
0.052
0.0533
0.0546
0.0559
0.0573
0.0587
0.0601
0.0615
0.063
0.0645
0.066
0.0676
0.0692
0.0708
0.0724
0.0741
0.0758
0.0776
0.0793
0.0811
0.083
0.0848
0.0867
0.0887
0.0906
0.0926
0.0947
0.0968
0.0989
0.101
0.1032
0.1054
0.1077
0.11
0.1123
0.1147
0.1171
0.1195
0.122
0.1245
0.1271
0.1297
0.1323
0.135
0.1377
0.1405
0.1433
0.1462
0.149
0.152
0.155
0.158
0.161
0.1641
0.1673
0.1705
0.1737
0.177
0.1803
0.1836
0.187
0.1905
0.194
0.1975
0.2011
0.2047
0.2084
0.2121
0.2159
0.2197
0.2235
0.2274
0.2314
0.2353
0.2394
0.2434
0.2476
0.2517
0.2559
0.2602
0.2645
0.2688
0.2732
0.2776
0.2821
0.2866
0.2912
0.2958
0.3004
0.3051
0.3098
0.3146
0.3194
0.3242
0.3291
0.334
0.339
0.344
0.3491
0.3542
0.3593
0.3644
0.3696
0.3749
0.3802
0.3855
0.3908
0.3962
0.4016
0.407
0.4125
0.418
0.4236
0.4291
0.4347
0.4404
0.446
0.4517
0.4574
0.4631
0.4689
0.4747
0.4805
0.4863
0.4922
0.4981
0.504
0.5099
0.5158
0.5218
0.5277
0.5337
0.5397
0.5457
0.5517
0.5577
0.5638
0.5698
0.5759
0.5819
0.588
0.594
0.6001
0.6062
0.6122
0.6183
0.6244
0.6304
0.6365
0.6425
0.6486
0.6546
0.6606
0.6667
0.6727
0.6786
0.6846
0.6906
0.6965
0.7024
0.7083
0.7142
0.72
0.7259
0.7317
0.7375
0.7432
0.7489
0.7546
0.7602
0.7659
0.7714
0.777
0.7825
0.7879
0.7934
0.7987
0.8041
0.8094
0.8146
0.8198
0.825
0.8301
0.8351
0.8401
0.845
0.8499
0.8547
0.8595
0.8642
0.8688
0.8734
0.8779
0.8824
0.8868
0.8911
0.8953
0.8995
0.9036
0.9076
0.9116
0.9155
0.9193
0.923
0.9267
0.9303
0.9338
0.9372
0.9405
0.9438
0.9469
0.95
0.953
0.9559
0.9588
0.9615
0.9642
0.9667
0.9692
0.9716
0.9739
0.9761
0.9782
0.9802
0.9821
0.9839
0.9856
0.9873
0.9888
0.9902
0.9916
0.9928
0.994
0.995
0.996
0.9968
0.9976
0.9982
0.9987
0.9992
0.9995
0.9998
0.9999
1
0.9999
0.9998
0.9995
0.9992
0.9987
0.9982
0.9976
0.9968
0.996
0.995
0.994
0.9928
0.9916
0.9902
0.9888
0.9873
0.9856
0.9839
0.9821
0.9802
0.9782
0.9761
0.9739
0.9716
0.9692
0.9667
0.9642
0.9615
0.9588
0.9559
0.953
0.95
0.9469
0.9438
0.9405
0.9372
0.9338
0.9303
0.9267
0.923
0.9193
0.9155
0.9116
0.9076
0.9036
0.8995
0.8953
0.8911
0.8868
0.8824
0.8779
0.8734
0.8688
0.8642
0.8595
0.8547
0.8499
0.845
0.8401
0.8351
0.8301
0.825
0.8198
0.8146
0.8094
0.8041
0.7987
0.7934
0.7879
0.7825
0.777
0.7714
0.7659
0.7602
0.7546
0.7489
0.7432
0.7375
0.7317
0.7259
0.72
0.7142
0.7083
0.7024
0.6965
0.6906
0.6846
0.6786
0.6727
0.6667
0.6606
0.6546
0.6486
0.6425
0.6365
0.6304
0.6244
0.6183
0.6122
0.6062
0.6001
0.594
0.588
0.5819
0.5759
0.5698
0.5638
0.5577
0.5517
0.5457
0.5397
0.5337
0.5277
0.5218
0.5158
0.5099
0.504
0.4981
0.4922
0.4863
0.4805
0.4747
0.4689
0.4631
0.4574
0.4517
0.446
0.4404
0.4347
0.4291
0.4236
0.418
0.4125
0.407
0.4016
0.3962
0.3908
0.3855
0.3802
0.3749
0.3696
0.3644
0.3593
0.3542
0.3491
0.344
0.339
0.334
0.3291
0.3242
0.3194
0.3146
0.3098
0.3051
0.3004
0.2958
0.2912
0.2866
0.2821
0.2776
0.2732
0.2688
0.2645
0.2602
0.2559
0.2517
0.2476
0.2434
0.2394
0.2353
0.2314
0.2274
0.2235
0.2197
0.2159
0.2121
0.2084
0.2047
0.2011
0.1975
0.194
0.1905
0.187
0.1836
0.1803
0.177
0.1737
0.1705
0.1673
0.1641
0.161
0.158
0.155
0.152
0.149
0.1462
0.1433
0.1405
0.1377
0.135
0.1323
0.1297
0.1271
0.1245
0.122
0.1195
0.1171
0.1147
0.1123
0.11
0.1077
0.1054
0.1032
0.101
0.0989
0.0968
0.0947
0.0926
0.0906
0.0887
0.0867
0.0848
0.083
0.0811
0.0793
0.0776
0.0758
0.0741
0.0724
0.0708
0.0692
0.0676
0.066
0.0645
0.063
0.0615
0.0601
0.0587
0.0573
0.0559
0.0546
0.0533
0.052
0.0508
0.0496
0.0483
0.0472
0.046
0.0449
0.0438
0.0427
0.0416
0.0406
0.0396
0
